dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,condition_id,curve,victim_seed,sensor_seed,failure_seed,distribution_seed,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
1,45,online_static_3step,0.5,0.8,128000.0,0.15108230152419047,7560.183042027886,0.15121713552208552,48.3993851313583,0.9793385804946498,3578,8669,8670,8669,8670,200017.23400304257,385.3339002528228,3929,"[[520594.86011050467,5662879.965744384],[520667.7347539138,5662822.443784041],[520571.91917911393,5662906.536769972],[520682.0505419891,5662838.300736998],[520591.23509777116,5662956.723982938]]",ca931493022139a148c52ef6d877841359de94e3965a4155825ef527a006aee9,57f64cab67d95fb323797b6f99e5c2399ca70ce0ed5ce10f00973a0411795f94,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,691431214,3272651529,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,45,dynamic_3step,0.5,0.8,128000.0,0.36912181823651735,6693.477192016866,0.36949039612909707,11.597880341880343,0.9137773480565267,14625,8518,8519,8669,8670,200016.09258556092,445.3378877432551,4040,"[[520594.86011050467,5662879.965744384],[520667.7347539138,5662822.443784041],[520571.91917911393,5662906.536769972],[520682.0505419891,5662838.300736998],[520591.23509777116,5662956.723982938]]",ca931493022139a148c52ef6d877841359de94e3965a4155825ef527a006aee9,009014a368d437a9497c33eb924368b0b87572ba2b3286d96b5f4981eca910bb,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,691431214,3272651529,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.0,0.8,10000.0,0.36663780002186375,6607.636447520954,0.3670726135778708,11.14210317983903,0.910250337493783,15158,8493,8494,8493,8494,200013.62556096923,359.2575821368955,4033,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,cf5805bf9c8f87f8682b294f0ecacc856203e9e58d3237a78af4e39bd360d706,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,4154595161,1871051476,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.0,0.8,10000.0,0.366585155217062,6607.642456373335,0.36701953218693956,11.14210317983903,0.910250337493783,15158,8493,8494,8493,8494,200013.62556096702,394.0884884574916,4032,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5ada7fdfec92467846a375b49f8e43100fabe927e4df62e5baa9505595664e7c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,4154595161,1871051476,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.25,0.8,10000.0,0.3062305402536444,6941.177250287254,0.30652644799843626,15.067360685854256,0.9336313757366389,11431,8649,8650,8649,8650,200020.05912997643,421.1874648369849,4296,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,ea2a4e8ea6cbcb33b7bfa20746916b17cb70494224c4e2ddca19e93844d3391b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,1936919924,2575878980,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.25,0.8,10000.0,0.3467274427691468,6839.750618017615,0.3470247899370572,12.592902502801644,0.9205901896105745,13385,8479,8480,8649,8650,200011.8255569128,434.61959456303157,4023,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,f153b514c74d745983c7f9b5f08cdd699c312fc2ad87884afbef1637d1933f57,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,1936919924,2575878980,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.5,0.8,10000.0,0.25555156136819646,7172.242389132364,0.25581766724835997,22.55229357798165,0.9556586119925149,7630,8625,8626,8625,8626,200017.97112690134,404.84950968646444,4148,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5f5e07af683d2d05ef33e0229b0385136fc24d439c7dafe91c23a0b4430c5669,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,1617484396,2702267011,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.5,0.8,10000.0,0.3236052126431871,6971.6734117645055,0.32384958123177887,14.64469938756146,0.9317159080199793,11593,8522,8523,8625,8626,200018.8445497253,436.1431920528412,4081,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,b44436d8ebd0be21d4223f47e3a208c0bc8099ec1fa7d03293df3c9fd9777bb5,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,1617484396,2702267011,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.75,0.8,10000.0,0.032435647200145475,8986.543218968121,0.032469029234485164,297.27403846153845,0.9966361004641534,624,9277,9278,9277,9278,200008.7383261457,500.5674759657122,5266,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,8350916a7b0c06f05ef5088b0ffd4cb5c40a991f3317ddc674c04e8ba6bfea71,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,2533881426,2458453399,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.75,0.8,10000.0,0.3602815513527372,7111.96197771319,0.3606684636987374,12.176677430929315,0.9178757911858654,13935,8519,8520,9277,9278,200017.2882760976,439.02482619532384,4016,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,fa825e77e3f9a57fbd8ebf084ce5d62cffcfd6b2bc776b8f854164c4112605da,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,2533881426,2458453399,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,1.0,0.8,10000.0,0.006684010179685576,8897.48804659857,0.006686959384033954,1279.4785714285715,0.9992184316155577,140,8956,8957,8956,8957,200013.95674352295,466.4847007957287,4963,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,d7005efdf7378fc854a47c19cca8b78933549a4b1322431f158937449588ca33,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,1601332066,137023744,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,1.0,0.8,10000.0,0.3733272594075637,6895.486144578605,0.3737800244934445,11.634091065174095,0.9140457132062997,14561,8506,8507,8956,8957,200006.0388305614,425.520933077205,3937,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,cc0e1fcf6956650b0e9b2e70248edf86226ebf58d7d8deeb4ca04813b54e522b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,1601332066,137023744,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.5,0.6,10000.0,0.25401984210748746,7181.286149274766,0.25581766724835997,22.55229357798165,0.9556586119925149,7630,8625,8626,8625,8626,200017.97112690134,406.63523559854366,4148,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5f5e07af683d2d05ef33e0229b0385136fc24d439c7dafe91c23a0b4430c5669,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,1802159701,3174663969,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.5,0.6,10000.0,0.36050909257163594,6721.93610940398,0.3632861326036957,11.830829431905528,0.9154750724997195,14311,8491,8492,8625,8626,200002.42683098733,433.1888857134618,3977,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,c084d9e8e732eaadb029e0076d577fd34d6fc5e4a3f7c76cd525b3eef744e2ba,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,1802159701,3174663969,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.5,0.95,10000.0,0.2558012794745286,7170.7031774456755,0.25581766724835997,22.55229357798165,0.9556586119925149,7630,8625,8626,8625,8626,200017.97112690134,410.46189405722544,4148,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5f5e07af683d2d05ef33e0229b0385136fc24d439c7dafe91c23a0b4430c5669,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,714310169,3594660626,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.5,0.95,10000.0,0.3612091417435832,6811.93923137611,0.36122610324781806,12.593722172751558,0.9205953580456417,13476,8521,8522,8625,8626,200021.43965077918,438.0403326698579,4022,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,b6dec3d63f688a6ee3af1e477b3fa7ad653ebff286a69b6bb190ab35bff5ce41,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,714310169,3594660626,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.5,0.8,2000.0,0.25555156136819646,7172.242389132364,0.25581766724835997,22.55229357798165,0.9556586119925149,7630,8625,8626,8625,8626,200017.97112690134,404.52449612529017,4148,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5f5e07af683d2d05ef33e0229b0385136fc24d439c7dafe91c23a0b4430c5669,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,2077103637,1281926105,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,dynamic_3step,0.5,0.8,2000.0,0.3148562437347676,7021.1852811229455,0.31506676931850386,16.10789798046838,0.9379186532462181,10547,8522,8523,8625,8626,200020.79856826807,441.45678906561807,4146,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,fa5f5f7629a0f06c9ce9df00d26eb97e47a6755dc8a07a7be55ad7c17c15f7ce,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,2077103637,1281926105,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
1,46,online_static_3step,0.5,0.8,32000.0,0.25555156136819646,7172.242389132364,0.25581766724835997,22.55229357798165,0.9556586119925149,7630,8625,8626,8625,8626,200017.97112690134,412.2242426741868,4148,"[[520683.0606025209,5662896.673861332],[520648.8717985227,5662990.272526192],[520686.69451162766,5662900.4684148645],[520599.4214516467,5662848.301367384],[520573.724335097,5662905.991302054]]",c3a107a1fc646545ced1bed510f83f2557068c38968fadd0196b04e59ec82149,5f5e07af683d2d05ef33e0229b0385136fc24d439c7dafe91c23a0b4430c5669,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,1641826612,4212291641,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
